sample_id,source,biome
2382.SH007.C6.RH.4.716.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.RU006.C181.RH.2.581.r1.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH004.C1.RH.2.606.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.DPOO1.C1.HA.1.626.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.HE003.C181.HA.3.761.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH004.C1.RH.4.416.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH005.C3.RH.1.451.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH007.C6.RH.3.711.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.RU006.C181.RH.3.786.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.HE003.C181.HA.3.561.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.HE003.C181.HA.5.771.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.RU006.C181.RH.1.776.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH007.C6.RH.1.501.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.HE003.C181.HA.4.566.r1.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH008.C6.HA.4.741.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.DPOO1.C1.HA.3.436.r1.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH004.C1.RH.3.611.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH005.C3.RH.5.471.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.DPOO1.C1.HA.3.636.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH007.C6.RH.2.706.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH007.C6.RH.4.516.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.SH007.C6.RH.2.506.bulk.4.12.lane7.NoIndex.L007.sequences,emp,soil
2382.RU006.C181.RH.4.791.bulk.9.12.lane7.NoIndex.L007.sequences,emp,soil
632.Arctic.Tundra.1,emp,soil
632.Arctic.Tundra.2,emp,soil
632.Wetland.soil,emp,soil
632.Tar.sand.1,emp,soil
632.Northern.peatlands,emp,soil
632.Temperate.deciduous.forest,emp,soil
632.Temperate.rain.forest,emp,soil
632.Boreal.coniferous.forest,emp,soil
632.Tar.sand.2,emp,soil
632.Agricultural.soil.wheat,emp,soil
632.Agricultural.soil.soy,emp,soil
632.UW.community.garden,emp,soil
632.Compost,emp,soil
659.NZFACE.R6.Ryegrass,emp,soil
659.NZFACE.R3.Ryegrass.19.7,emp,soil
659.NZFACE.R6.control,emp,soil
659.NZFACE.R2.Ryegrass.24.4,emp,soil
659.NZFACE.R2.control.23.4,emp,soil
659.NZFACE.R5.warm,emp,soil
659.NZFACE.R3.Browntop,emp,soil
659.NZFACE.R3.warm,emp,soil
659.NZFACE.R6.Browntop,emp,soil
659.NZFACE.R2.Browntop,emp,soil
659.NZFACE.R2.warm,emp,soil
659.NZFACE.R4.warm,emp,soil
659.NZFACE.R5.Ryegrass,emp,soil
659.NZFACE.R3.control.19.4,emp,soil
659.NZFACE.R5.Browntop,emp,soil
659.NZFACE.R1.Ryegrass.26.4,emp,soil
659.NZFACE.R4.Ryegrass.16.4,emp,soil
659.NZFACE.R1.control.19.4,emp,soil
659.NZFACE.R6.warm,emp,soil
659.NZFACE.R4.Browntop,emp,soil
659.NZFACE.R4.control.19.8,emp,soil
659.NZFACE.R1.Browntop,emp,soil
659.NZFACE.R1.warm,emp,soil
659.NZFACE.R5.control,emp,soil
722.CC1.1.s.1.1.sequence,emp,soil
722.CC1.2.s.2.1.sequence,emp,soil
722.CC1.3.s.3.1.sequence,emp,soil
722.CC1.4.s.4.1.sequence,emp,soil
722.CC1.5.s.6.1.sequence,emp,soil
722.CC1.6.s.7.1.sequence,emp,soil
722.CC1.7.s.8.1.sequence,emp,soil
722.CL3.3.s.3.1.sequence,emp,soil
722.CL3.1.s.1.1.sequence,emp,soil
722.CL3.2.s.2.1.sequence,emp,soil
722.CL3.7.s.8.1.sequence,emp,soil
722.SV1.1.s.1.1.sequence,emp,soil
722.SV1.3.s.3.1.sequence,emp,soil
722.SV1.4.s.4.1.sequence,emp,soil
722.SV1.5.s.6.1.sequence,emp,soil
722.SV1.6.s.7.1.sequence,emp,soil
722.SV1.2.s.2.1.sequence,emp,soil
722.SV1.7.s.8.1.sequence,emp,soil
722.CL3.5.s.6.1.sequence,emp,soil
722.CL3.6.s.7.1.sequence,emp,soil
722.CL3.4.s.4.1.sequence,emp,soil
755.SSFA.L1.D30.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D5.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D1.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D3.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D40.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D10.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D1.26.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.24.08.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D20.23.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D40.31.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D30.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.18.10.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D30.23.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D30.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D5.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D10.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D30.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.06.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ZETA.D45.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D40.03.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D5.14.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D5.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D5.24.08.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D3.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D1.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D50.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.26.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D1.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D20.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D3.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D40.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D10.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.3.D10.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D30.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D20.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D5.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D30.31.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D3.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D3.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D40.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D30.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D3.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D3.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D5.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D30.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D30.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D1.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D1.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D5.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D40.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D20.10.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D45.14.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D30.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D20.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D10.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D10.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.3.D1.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.3.D3.21.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D30.14.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D5.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.2.D3.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D3.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D10.26.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D20.17.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D5.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D50.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.7.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D10.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D10.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.24.08.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D1.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D5.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D1.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D30.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.3.D3.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D3.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D3.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D30.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D40.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.20.09.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D45.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D10.09.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D1.14.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D20.28.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D15.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.28.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D10.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D20.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D3.07.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D5.16.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.3.D40.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D3.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D40.26.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D40.24.08.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.09.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D30.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.EPSILON.D45.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D20.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D45.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.02.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.26.07.11.lane1.NoIndex.L001,emp,soil
755.EF.ALPHA.09.06.11.lane1.NoIndex.L001,emp,soil
755.EF.DELTA.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D3.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.28.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D20.16.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.Sch.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D40.14.06.11.lane1.NoIndex.L001,emp,soil
755.EF.ALPHA.22.07.11.lane1.NoIndex.L001,emp,soil
755.EF.ZETA.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.31.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.23.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D10.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D3.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D10.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D20.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D1.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D1.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D20.12.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D5.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D50.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D1.09.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D50.10.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D30.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.09.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.02.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D1.16.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D3.28.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D1.23.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D5.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D45.09.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D30.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D1.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ZETA.D1.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D1.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D30.23.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D5.23.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D10.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D1.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.16.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D1.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.EPSILON.D30.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.16.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D45.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D10.16.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ZETA.D30.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D1.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D5.26.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D10.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D5.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D45.30.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D10.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D5.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D3.21.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D30.09.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.3.D5.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D50.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.3.D10.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D10.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.3.D40.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D3.03.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D30.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D30.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D20.18.10.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.3.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D40.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D10.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.26.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D5.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D20.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D3.03.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D10.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D20.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D40.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D20.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D5.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D20.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D20.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.24.08.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.3.D50.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D40.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D40.31.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.19.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D1.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D20.09.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D45.23.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.19.04.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D30.16.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.23.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D30.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D30.10.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D15.30.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.28.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D45.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.BETA.D10.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D10.30.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D5.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.10.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D10.23.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D10.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D50.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D40.07.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D45.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D1.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D1.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D40.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D30.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D40.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D20.26.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D5.17.05.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.14.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D20.09.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D5.06.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D10.24.08.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ZETA.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D3.12.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D5.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D5.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D50.14.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D5.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D30.21.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.14.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.EPSILON.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D20.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ETA.D15.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.09.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.16.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D50.20.09.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D50.10.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D5.31.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.2.D20.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D3.28.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L1.D10.07.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D50.06.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.DELTA.D1.22.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L1.D10.20.09.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D15.22.07.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D45.08.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.3.D10.21.06.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D40.14.06.11.lane1.NoIndex.L001,emp,soil
755.LSSF.ALPHA.D30.14.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D20.03.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.19.04.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.17.05.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L2.D20.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFB.L3.D40.19.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D1.12.07.11.lane1.NoIndex.L001,emp,soil
755.SSFA.L3.D30.20.09.11.lane1.NoIndex.L001,emp,soil
